CONTEC DATA LOGGER,,,,,,,,
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
35066,35035,35187,,,,,,
35071,35032,35183,,,,,,
35075,35032,35187,,,,,,
35073,35029,35189,,,,,,
35070,35031,35187,,,,,,
35071,35028,35192,,,,,,
35071,35038,35185,,,,,,
35072,35025,35190,,,,,,
35074,35028,35185,,,,,,
35067,35027,35182,,,,,,
35071,35024,35182,,,,,,
35066,35034,35185,,,,,,
35067,35038,35183,,,,,,
35069,35039,35187,,,,,,
35071,35030,35191,,,,,,
35075,35027,35184,,,,,,
35073,35023,35190,,,,,,
35070,35024,35185,,,,,,
35073,35027,35184,,,,,,
35073,35034,35190,,,,,,
35071,35027,35178,,,,,,
35072,35033,35183,,,,,,
35072,35039,35190,,,,,,
35066,35035,35193,,,,,,
35066,35034,35191,,,,,,
35067,35032,35182,,,,,,
35068,35034,35188,,,,,,
35072,35030,35183,,,,,,
35072,35027,35181,,,,,,
35071,35041,35184,,,,,,
35072,35034,35185,,,,,,
35070,35031,35187,,,,,,
35072,35028,35181,,,,,,
35072,35033,35186,,,,,,
35067,35041,35176,,,,,,
35075,35035,35184,,,,,,
35071,35034,35189,,,,,,
35070,35030,35189,,,,,,
35068,35031,35190,,,,,,
35069,35032,35191,,,,,,
35066,35033,35187,,,,,,
35070,35028,35186,,,,,,
35071,35022,35194,,,,,,
35071,35022,35187,,,,,,
35072,35028,35184,,,,,,
35073,35027,35186,,,,,,
35071,35027,35183,,,,,,
35072,35029,35192,,,,,,
35067,35026,35189,,,,,,
35066,35030,35193,,,,,,
35064,35023,35184,,,,,,
35068,35025,35182,,,,,,
35069,35021,35189,,,,,,
35069,35022,35179,,,,,,
35069,35029,35177,,,,,,
35074,35035,35181,,,,,,
35070,35035,35183,,,,,,
35070,35035,35185,,,,,,
35066,35036,35188,,,,,,
35069,35029,35183,,,,,,
35066,35032,35193,,,,,,
35073,35031,35182,,,,,,
35075,35032,35187,,,,,,
35077,35025,35191,,,,,,
35075,35021,35185,,,,,,
35074,35023,35186,,,,,,
35078,35030,35182,,,,,,
35074,35034,35182,,,,,,
35065,35027,35189,,,,,,
35072,35028,35190,,,,,,
35074,35032,35183,,,,,,
35072,35031,35190,,,,,,
35073,35036,35185,,,,,,
35071,35030,35182,,,,,,
35072,35033,35184,,,,,,
35073,35029,35182,,,,,,
35071,35019,35186,,,,,,
35069,35023,35185,,,,,,
35069,35022,35189,,,,,,
35068,35027,35187,,,,,,
35076,35032,35183,,,,,,
35074,35040,35185,,,,,,
35073,35029,35184,,,,,,
35066,35030,35186,,,,,,
35067,35033,35184,,,,,,
35074,35038,35183,,,,,,
35079,35034,35181,,,,,,
35072,35028,35181,,,,,,
35072,35027,35183,,,,,,
35076,35034,35177,,,,,,
35072,35028,35178,,,,,,
35073,35034,35181,,,,,,
35069,35040,35190,,,,,,
35068,35040,35185,,,,,,
35074,35036,35182,,,,,,
35075,35032,35187,,,,,,
35072,35022,35190,,,,,,
35069,35018,35184,,,,,,
35071,35016,35181,,,,,,
35071,35019,35181,,,,,,
35075,35027,35182,,,,,,
35071,35029,35185,,,,,,
35073,35034,35193,,,,,,
35075,35030,35188,,,,,,
35069,35035,35189,,,,,,
35070,35033,35190,,,,,,
35070,35033,35185,,,,,,
35073,35032,35184,,,,,,
35069,35029,35187,,,,,,
35071,35030,35183,,,,,,
35072,35030,35186,,,,,,
35072,35024,35178,,,,,,
35064,35024,35182,,,,,,
35071,35027,35182,,,,,,
35071,35030,35177,,,,,,
35072,35033,35186,,,,,,
35068,35041,35188,,,,,,
35069,35033,35184,,,,,,
35072,35025,35186,,,,,,
35073,35027,35186,,,,,,
35068,35035,35182,,,,,,
35067,35026,35183,,,,,,
35066,35024,35186,,,,,,
35073,35022,35185,,,,,,
35072,35025,35179,,,,,,
35073,35030,35190,,,,,,
35070,35029,35187,,,,,,
35069,35025,35183,,,,,,
35071,35027,35181,,,,,,
35068,35021,35181,,,,,,
35073,35028,35181,,,,,,
35067,35026,35184,,,,,,
35072,35027,35184,,,,,,
35075,35031,35186,,,,,,
35072,35027,35179,,,,,,
35067,35033,35185,,,,,,
35067,35035,35179,,,,,,
35067,35031,35183,,,,,,
35071,35037,35181,,,,,,
35069,35038,35185,,,,,,
35066,35041,35192,,,,,,
35070,35036,35183,,,,,,
35076,35029,35185,,,,,,
35075,35032,35194,,,,,,
35070,35031,35185,,,,,,
35071,35027,35187,,,,,,
35077,35028,35186,,,,,,
35070,35028,35186,,,,,,
35073,35033,35185,,,,,,
35071,35028,35182,,,,,,
35074,35035,35192,,,,,,
35079,35027,35187,,,,,,
35068,35025,35195,,,,,,
35067,35020,35188,,,,,,
35069,35022,35184,,,,,,
35073,35022,35188,,,,,,
35074,35032,35191,,,,,,
35067,35027,35186,,,,,,
35071,35023,35189,,,,,,
35071,35025,35189,,,,,,
35071,35032,35187,,,,,,
35070,35034,35186,,,,,,
35070,35032,35185,,,,,,
35069,35030,35188,,,,,,
35067,35031,35184,,,,,,
35069,35030,35189,,,,,,
35071,35029,35191,,,,,,
35075,35022,35188,,,,,,
35072,35024,35185,,,,,,
35076,35029,35182,,,,,,
35071,35020,35180,,,,,,
35067,35026,35181,,,,,,
35073,35038,35186,,,,,,
35069,35035,35184,,,,,,
35069,35033,35181,,,,,,
35073,35035,35178,,,,,,
35080,35029,35178,,,,,,
35075,35023,35182,,,,,,
35071,35016,35184,,,,,,
35074,35025,35185,,,,,,
35077,35027,35182,,,,,,
35070,35022,35182,,,,,,
35069,35025,35190,,,,,,
35073,35030,35190,,,,,,
35069,35033,35181,,,,,,
35070,35028,35187,,,,,,
35065,35033,35188,,,,,,
35066,35026,35187,,,,,,
35064,35026,35187,,,,,,
35071,35029,35190,,,,,,
35072,35029,35177,,,,,,
35072,35027,35179,,,,,,
35066,35023,35182,,,,,,
35068,35030,35187,,,,,,
35069,35030,35185,,,,,,
35073,35034,35180,,,,,,
35067,35031,35186,,,,,,
35070,35030,35188,,,,,,
35070,35032,35186,,,,,,
35072,35026,35186,,,,,,
35073,35026,35183,,,,,,
35073,35021,35177,,,,,,
35075,35029,35183,,,,,,
35069,35031,35189,,,,,,
35068,35030,35187,,,,,,
35068,35028,35190,,,,,,
35070,35025,35194,,,,,,
35068,35028,35185,,,,,,
35071,35027,35185,,,,,,
35065,35030,35184,,,,,,
35073,35033,35178,,,,,,
35075,35033,35179,,,,,,
35069,35035,35179,,,,,,
35073,35029,35186,,,,,,
35071,35028,35184,,,,,,
35071,35020,35189,,,,,,
35075,35036,35187,,,,,,
35076,35031,35184,,,,,,
35070,35025,35181,,,,,,
35063,35024,35189,,,,,,
35071,35028,35183,,,,,,
35070,35024,35190,,,,,,
35072,35025,35188,,,,,,
35069,35025,35184,,,,,,
35072,35021,35188,,,,,,
35073,35017,35189,,,,,,
35078,35029,35187,,,,,,
35073,35031,35182,,,,,,
35075,35028,35192,,,,,,
35075,35027,35195,,,,,,
35074,35035,35187,,,,,,
35074,35035,35182,,,,,,
35072,35029,35188,,,,,,
35072,35022,35186,,,,,,
35072,35023,35182,,,,,,
35071,35024,35186,,,,,,
35075,35023,35193,,,,,,
35073,35025,35188,,,,,,
35072,35021,35186,,,,,,
35070,35023,35186,,,,,,
35070,35033,35183,,,,,,
35066,35033,35186,,,,,,
35070,35027,35184,,,,,,
35074,35035,35182,,,,,,
35068,35034,35185,,,,,,
35071,35031,35186,,,,,,
35071,35023,35188,,,,,,
35077,35020,35191,,,,,,
35073,35029,35185,,,,,,
35070,35032,35189,,,,,,
35075,35034,35184,,,,,,
35074,35029,35182,,,,,,
35071,35036,35186,,,,,,
35074,35028,35179,,,,,,
35075,35032,35179,,,,,,
35074,35027,35183,,,,,,
35070,35022,35183,,,,,,
35075,35020,35185,,,,,,
35071,35022,35197,,,,,,
35073,35019,35188,,,,,,
35069,35018,35191,,,,,,
35075,35026,35190,,,,,,
35075,35030,35189,,,,,,
35070,35025,35188,,,,,,
35075,35025,35180,,,,,,
35075,35027,35183,,,,,,
35074,35025,35182,,,,,,
35073,35023,35188,,,,,,
35072,35019,35182,,,,,,
35070,35020,35184,,,,,,
35072,35023,35187,,,,,,
35071,35035,35190,,,,,,
35068,35022,35187,,,,,,
35072,35029,35186,,,,,,
35070,35032,35188,,,,,,
35073,35030,35187,,,,,,
35075,35037,35184,,,,,,
35074,35033,35178,,,,,,
35065,35030,35183,,,,,,
35072,35030,35185,,,,,,
35070,35033,35186,,,,,,
35074,35030,35180,,,,,,
35073,35030,35190,,,,,,
35078,35030,35184,,,,,,
35075,35027,35186,,,,,,
35069,35029,35186,,,,,,
35069,35026,35185,,,,,,
35073,35028,35183,,,,,,
35070,35033,35186,,,,,,
35070,35033,35190,,,,,,
35075,35030,35187,,,,,,
35071,35029,35182,,,,,,
35072,35034,35176,,,,,,
35069,35024,35182,,,,,,
35066,35027,35184,,,,,,
35069,35032,35181,,,,,,
35072,35019,35180,,,,,,
35071,35033,35186,,,,,,
35067,35034,35186,,,,,,
35069,35040,35190,,,,,,
35069,35034,35192,,,,,,
35067,35032,35182,,,,,,
35073,35039,35194,,,,,,
35076,35041,35192,,,,,,
35073,35035,35177,,,,,,
35069,35032,35187,,,,,,
35073,35026,35186,,,,,,
35073,35025,35181,,,,,,
35075,35035,35186,,,,,,
35073,35033,35182,,,,,,
35069,35031,35186,,,,,,
35066,35031,35186,,,,,,
35072,35035,35185,,,,,,
35072,35037,35183,,,,,,
35072,35026,35185,,,,,,
35072,35027,35189,,,,,,
35079,35027,35188,,,,,,
35075,35036,35196,,,,,,
35066,35027,35191,,,,,,
35066,35032,35193,,,,,,
35069,35030,35187,,,,,,
35072,35030,35187,,,,,,
35079,35037,35187,,,,,,
35071,35034,35195,,,,,,
35072,35028,35195,,,,,,
35075,35033,35189,,,,,,
35073,35033,35184,,,,,,
35067,35031,35184,,,,,,
35075,35031,35179,,,,,,
35078,35032,35190,,,,,,
35070,35027,35182,,,,,,
35074,35028,35184,,,,,,
35074,35031,35190,,,,,,
35067,35032,35188,,,,,,
35074,35029,35184,,,,,,
35072,35032,35187,,,,,,
35072,35028,35186,,,,,,
35071,35022,35181,,,,,,
35074,35026,35183,,,,,,
35074,35026,35187,,,,,,
35074,35027,35188,,,,,,
35075,35027,35190,,,,,,
35065,35027,35184,,,,,,
35067,35028,35183,,,,,,
35068,35029,35186,,,,,,
35073,35027,35184,,,,,,
35069,35029,35185,,,,,,
35069,35033,35181,,,,,,
35065,35029,35189,,,,,,
35071,35020,35187,,,,,,
35071,35027,35182,,,,,,
35072,35019,35184,,,,,,
35077,35040,35193,,,,,,
35075,35038,35190,,,,,,
35070,35028,35195,,,,,,
35074,35039,35190,,,,,,
35077,35042,35190,,,,,,
35070,35033,35189,,,,,,
35070,35035,35193,,,,,,
35069,35034,35196,,,,,,
35068,35032,35187,,,,,,
35071,35033,35186,,,,,,
35067,35039,35189,,,,,,
35072,35036,35184,,,,,,
35074,35031,35187,,,,,,
35073,35030,35183,,,,,,
35072,35033,35184,,,,,,
35070,35030,35181,,,,,,
35071,35031,35183,,,,,,
35070,35027,35184,,,,,,
35068,35029,35184,,,,,,
35068,35032,35182,,,,,,
35063,35027,35188,,,,,,
35066,35026,35187,,,,,,
35068,35025,35183,,,,,,
35077,35025,35186,,,,,,
35074,35023,35185,,,,,,
35073,35034,35184,,,,,,
35071,35030,35186,,,,,,
35073,35032,35189,,,,,,
35071,35028,35186,,,,,,
35070,35030,35193,,,,,,
35074,35034,35185,,,,,,
35073,35026,35181,,,,,,
35073,35030,35185,,,,,,
35070,35026,35190,,,,,,
35070,35030,35184,,,,,,
35075,35029,35185,,,,,,
35073,35030,35186,,,,,,
35071,35027,35188,,,,,,
35073,35033,35190,,,,,,
35071,35040,35185,,,,,,
35074,35035,35182,,,,,,
35071,35029,35187,,,,,,
35070,35025,35190,,,,,,
35071,35025,35184,,,,,,
35071,35028,35184,,,,,,
35072,35023,35179,,,,,,
35071,35026,35182,,,,,,
35072,35029,35179,,,,,,
35069,35031,35182,,,,,,
35070,35030,35186,,,,,,
35073,35026,35191,,,,,,
35070,35026,35190,,,,,,
35074,35027,35190,,,,,,
35070,35032,35185,,,,,,
35072,35030,35190,,,,,,
35071,35031,35184,,,,,,
35074,35032,35179,,,,,,
35075,35031,35184,,,,,,
35073,35025,35182,,,,,,
35074,35029,35181,,,,,,
35073,35027,35182,,,,,,
35072,35024,35187,,,,,,
35073,35025,35186,,,,,,
35075,35027,35189,,,,,,
35072,35024,35186,,,,,,
35067,35019,35191,,,,,,
35079,35028,35191,,,,,,
35071,35025,35191,,,,,,
35073,35025,35183,,,,,,
35063,35031,35183,,,,,,
35075,35025,35189,,,,,,
35071,35027,35191,,,,,,
35069,35029,35193,,,,,,
35074,35026,35195,,,,,,
35073,35026,35193,,,,,,
35073,35029,35182,,,,,,
35073,35029,35183,,,,,,
35075,35023,35187,,,,,,
35067,35022,35189,,,,,,
35070,35029,35184,,,,,,
35064,35034,35193,,,,,,
35074,35035,35188,,,,,,
35074,35027,35181,,,,,,
35074,35033,35186,,,,,,
35073,35030,35182,,,,,,
35070,35031,35190,,,,,,
35073,35030,35188,,,,,,
35070,35031,35190,,,,,,
35072,35035,35189,,,,,,
35075,35032,35190,,,,,,
35068,35034,35186,,,,,,
35073,35030,35179,,,,,,
35067,35024,35185,,,,,,
35075,35031,35186,,,,,,
35072,35032,35187,,,,,,
35068,35032,35187,,,,,,
35073,35034,35185,,,,,,
35072,35032,35186,,,,,,
35072,35026,35184,,,,,,
35076,35024,35187,,,,,,
35077,35027,35183,,,,,,
35077,35031,35189,,,,,,
35073,35027,35186,,,,,,
35069,35025,35188,,,,,,
35070,35032,35188,,,,,,
35077,35039,35183,,,,,,
35071,35037,35186,,,,,,
35074,35034,35186,,,,,,
35069,35032,35184,,,,,,
35067,35026,35186,,,,,,
35072,35030,35190,,,,,,
35067,35032,35188,,,,,,
35074,35026,35185,,,,,,
35078,35030,35185,,,,,,
35077,35036,35188,,,,,,
35074,35030,35188,,,,,,
35069,35027,35184,,,,,,
35068,35032,35187,,,,,,
35071,35032,35189,,,,,,
35067,35033,35186,,,,,,
35071,35034,35192,,,,,,
35071,35022,35186,,,,,,
35069,35018,35185,,,,,,
35066,35018,35182,,,,,,
35075,35027,35180,,,,,,
35072,35025,35184,,,,,,
35073,35022,35190,,,,,,
35066,35027,35190,,,,,,
35066,35027,35188,,,,,,
35065,35029,35189,,,,,,
35073,35035,35189,,,,,,
35072,35029,35188,,,,,,
35070,35026,35184,,,,,,
35072,35031,35191,,,,,,
35070,35023,35188,,,,,,
35079,35022,35190,,,,,,
35072,35027,35189,,,,,,
35073,35036,35189,,,,,,
35079,35032,35185,,,,,,
35074,35030,35188,,,,,,
35070,35029,35184,,,,,,
35074,35028,35185,,,,,,
35068,35028,35190,,,,,,
35070,35031,35188,,,,,,
35073,35034,35182,,,,,,
35077,35027,35188,,,,,,
35075,35020,35192,,,,,,
35072,35025,35191,,,,,,
35077,35027,35184,,,,,,
35073,35030,35185,,,,,,
35068,35035,35187,,,,,,
35071,35037,35184,,,,,,
35070,35035,35181,,,,,,
35073,35030,35185,,,,,,
35065,35032,35186,,,,,,
35070,35035,35182,,,,,,
35065,35030,35186,,,,,,
35062,35031,35190,,,,,,
35066,35023,35182,,,,,,
35072,35027,35178,,,,,,
35069,35033,35184,,,,,,
35077,35038,35188,,,,,,
35069,35037,35187,,,,,,
35070,35037,35190,,,,,,
35077,35036,35183,,,,,,
35076,35035,35186,,,,,,
35076,35034,35189,,,,,,
35071,35032,35194,,,,,,
35075,35029,35196,,,,,,
35075,35027,35193,,,,,,
35070,35037,35192,,,,,,
35076,35030,35190,,,,,,
35071,35027,35193,,,,,,
35074,35034,35184,,,,,,
35071,35028,35187,,,,,,
35066,35030,35184,,,,,,
35076,35036,35180,,,,,,
35076,35031,35183,,,,,,
35073,35029,35187,,,,,,
35074,35022,35185,,,,,,
35071,35017,35190,,,,,,
35073,35026,35186,,,,,,
35072,35029,35184,,,,,,
35072,35026,35185,,,,,,
35076,35035,35187,,,,,,
35075,35034,35187,,,,,,
35075,35029,35186,,,,,,
35072,35030,35184,,,,,,
35071,35030,35188,,,,,,
35070,35028,35194,,,,,,
35067,35031,35191,,,,,,
35071,35030,35184,,,,,,
35070,35027,35178,,,,,,
35066,35029,35183,,,,,,
35071,35020,35180,,,,,,
35067,35031,35180,,,,,,
35076,35027,35183,,,,,,
35069,35026,35187,,,,,,
35069,35027,35184,,,,,,
35072,35029,35187,,,,,,
35068,35027,35183,,,,,,
35074,35023,35188,,,,,,
35074,35029,35184,,,,,,
35072,35026,35181,,,,,,
35074,35028,35188,,,,,,
35069,35034,35191,,,,,,
35071,35039,35191,,,,,,
35074,35040,35187,,,,,,
35074,35043,35183,,,,,,
35069,35036,35190,,,,,,
35074,35027,35191,,,,,,
35071,35029,35187,,,,,,
35072,35030,35181,,,,,,
35065,35030,35185,,,,,,
35071,35027,35185,,,,,,
35068,35020,35185,,,,,,
35074,35023,35192,,,,,,
35073,35025,35195,,,,,,
35074,35029,35189,,,,,,
35073,35026,35182,,,,,,
35074,35036,35185,,,,,,
35067,35037,35184,,,,,,
35067,35029,35178,,,,,,
35069,35028,35186,,,,,,
35074,35028,35185,,,,,,
35072,35030,35194,,,,,,
35069,35028,35194,,,,,,
35071,35028,35196,,,,,,
35075,35033,35192,,,,,,
35074,35029,35188,,,,,,
35074,35030,35195,,,,,,
35074,35028,35189,,,,,,
35069,35025,35187,,,,,,
35068,35034,35186,,,,,,
35070,35033,35188,,,,,,
35070,35029,35180,,,,,,
35064,35025,35189,,,,,,
35070,35026,35182,,,,,,
35073,35027,35175,,,,,,
35071,35033,35178,,,,,,
35073,35034,35181,,,,,,
35075,35028,35178,,,,,,
35074,35039,35185,,,,,,
35075,35034,35181,,,,,,
35070,35039,35181,,,,,,
35075,35028,35184,,,,,,
35075,35025,35186,,,,,,
35071,35023,35182,,,,,,
35076,35030,35183,,,,,,
35072,35032,35192,,,,,,
35072,35028,35187,,,,,,
35069,35035,35186,,,,,,
35074,35038,35187,,,,,,
35070,35031,35184,,,,,,
35069,35031,35182,,,,,,
35069,35035,35188,,,,,,
35073,35030,35186,,,,,,
35072,35034,35188,,,,,,
35074,35030,35186,,,,,,
35078,35031,35185,,,,,,
35069,35026,35189,,,,,,
35069,35021,35183,,,,,,
35072,35030,35191,,,,,,
35071,35035,35187,,,,,,
35073,35040,35185,,,,,,
35071,35039,35182,,,,,,
35070,35040,35189,,,,,,
35078,35040,35182,,,,,,
35072,35036,35188,,,,,,
35070,35028,35186,,,,,,
35071,35025,35185,,,,,,
35067,35028,35188,,,,,,
35072,35025,35192,,,,,,
35073,35028,35190,,,,,,
35074,35035,35186,,,,,,
35070,35041,35187,,,,,,
35070,35023,35180,,,,,,
35073,35035,35179,,,,,,
35072,35035,35183,,,,,,
35074,35027,35178,,,,,,
35067,35019,35188,,,,,,
35073,35018,35189,,,,,,
35073,35016,35188,,,,,,
35074,35029,35189,,,,,,
35073,35031,35187,,,,,,
35075,35030,35182,,,,,,
35075,35032,35181,,,,,,
35072,35029,35183,,,,,,
35071,35030,35184,,,,,,
35070,35033,35184,,,,,,
35077,35038,35179,,,,,,
35069,35034,35185,,,,,,
35073,35031,35186,,,,,,
35075,35027,35183,,,,,,
35072,35032,35182,,,,,,
35075,35033,35182,,,,,,
35068,35029,35186,,,,,,
35081,35030,35185,,,,,,
35079,35032,35187,,,,,,
35074,35041,35185,,,,,,
35074,35035,35187,,,,,,
35072,35042,35186,,,,,,
35067,35033,35179,,,,,,
35073,35033,35181,,,,,,
35071,35027,35187,,,,,,
35071,35019,35180,,,,,,
35072,35023,35182,,,,,,
35067,35031,35192,,,,,,
35067,35032,35189,,,,,,
35071,35026,35186,,,,,,
35076,35027,35182,,,,,,
35072,35027,35180,,,,,,
35073,35028,35182,,,,,,
35073,35029,35184,,,,,,
35068,35030,35186,,,,,,
35073,35026,35184,,,,,,
35065,35020,35184,,,,,,
35073,35026,35192,,,,,,
35071,35028,35187,,,,,,
35074,35025,35186,,,,,,
35073,35027,35185,,,,,,
35071,35034,35187,,,,,,
35073,35033,35187,,,,,,
35071,35028,35190,,,,,,
35080,35028,35184,,,,,,
35075,35025,35185,,,,,,
35072,35027,35192,,,,,,
35073,35028,35190,,,,,,
35069,35019,35185,,,,,,
35071,35016,35189,,,,,,
35071,35018,35193,,,,,,
35069,35023,35189,,,,,,
35072,35030,35191,,,,,,
35074,35032,35188,,,,,,
35071,35037,35186,,,,,,
35071,35038,35186,,,,,,
35074,35032,35188,,,,,,
35073,35033,35182,,,,,,
35071,35025,35184,,,,,,
35069,35023,35189,,,,,,
35072,35025,35186,,,,,,
35072,35027,35185,,,,,,
35076,35027,35188,,,,,,
35076,35025,35189,,,,,,
35071,35029,35186,,,,,,
35071,35027,35177,,,,,,
35071,35026,35179,,,,,,
35076,35039,35188,,,,,,
35077,35032,35190,,,,,,
35076,35029,35189,,,,,,
35070,35028,35188,,,,,,
35075,35026,35185,,,,,,
35065,35025,35184,,,,,,
35067,35031,35183,,,,,,
35070,35029,35183,,,,,,
35068,35023,35181,,,,,,
35065,35028,35183,,,,,,
35064,35031,35188,,,,,,
35068,35031,35185,,,,,,
35069,35034,35185,,,,,,
35063,35029,35179,,,,,,
35072,35025,35182,,,,,,
35070,35031,35182,,,,,,
35070,35030,35184,,,,,,
35070,35035,35191,,,,,,
35071,35031,35187,,,,,,
35074,35036,35190,,,,,,
35068,35025,35184,,,,,,
35067,35033,35184,,,,,,
35069,35036,35190,,,,,,
35073,35033,35185,,,,,,
35073,35028,35194,,,,,,
35068,35026,35186,,,,,,
35070,35027,35189,,,,,,
35072,35023,35187,,,,,,
35072,35021,35179,,,,,,
35069,35021,35186,,,,,,
35068,35032,35186,,,,,,
35070,35027,35183,,,,,,
35072,35029,35181,,,,,,
35071,35033,35194,,,,,,
35074,35027,35197,,,,,,
35075,35024,35190,,,,,,
35073,35031,35191,,,,,,
35067,35029,35185,,,,,,
35074,35030,35181,,,,,,
35076,35025,35188,,,,,,
35072,35027,35187,,,,,,
35069,35019,35192,,,,,,
35075,35023,35190,,,,,,
35072,35029,35187,,,,,,
35075,35029,35185,,,,,,
35071,35026,35188,,,,,,
35071,35024,35189,,,,,,
35064,35026,35186,,,,,,
35072,35018,35180,,,,,,
35072,35019,35188,,,,,,
35071,35021,35184,,,,,,
35074,35023,35182,,,,,,
35071,35025,35184,,,,,,
35067,35027,35191,,,,,,
35072,35034,35189,,,,,,
35076,35036,35188,,,,,,
35071,35033,35192,,,,,,
35072,35033,35186,,,,,,
35071,35029,35185,,,,,,
35077,35019,35187,,,,,,
35078,35023,35190,,,,,,
35078,35035,35191,,,,,,
35075,35032,35196,,,,,,
35069,35028,35195,,,,,,
35066,35029,35190,,,,,,
35070,35033,35185,,,,,,
35073,35031,35192,,,,,,
35070,35040,35185,,,,,,
35072,35034,35180,,,,,,
35071,35039,35187,,,,,,
35070,35031,35186,,,,,,
35070,35036,35192,,,,,,
35071,35026,35183,,,,,,
35073,35019,35184,,,,,,
35073,35019,35183,,,,,,
35075,35027,35184,,,,,,
35074,35027,35187,,,,,,
35075,35030,35189,,,,,,
35069,35035,35186,,,,,,
35071,35028,35182,,,,,,
35070,35032,35178,,,,,,
35072,35032,35184,,,,,,
35069,35025,35186,,,,,,
35074,35030,35189,,,,,,
35074,35025,35184,,,,,,
35068,35025,35179,,,,,,
35071,35027,35187,,,,,,
35072,35021,35190,,,,,,
35070,35034,35187,,,,,,
35069,35039,35188,,,,,,
35064,35041,35190,,,,,,
35061,35037,35180,,,,,,
35064,35031,35179,,,,,,
35071,35035,35187,,,,,,
35072,35031,35189,,,,,,
35065,35026,35188,,,,,,
35072,35024,35185,,,,,,
35069,35025,35187,,,,,,
35072,35029,35184,,,,,,
35075,35023,35184,,,,,,
35074,35034,35191,,,,,,
35063,35030,35182,,,,,,
35064,35032,35186,,,,,,
35067,35034,35189,,,,,,
35067,35035,35182,,,,,,
35067,35032,35184,,,,,,
35071,35031,35187,,,,,,
35072,35034,35190,,,,,,
35070,35026,35190,,,,,,
35063,35026,35186,,,,,,
35077,35016,35183,,,,,,
35074,35024,35187,,,,,,
35071,35038,35188,,,,,,
35067,35041,35196,,,,,,
35071,35036,35190,,,,,,
35075,35034,35184,,,,,,
35070,35034,35181,,,,,,
35071,35031,35187,,,,,,
35072,35028,35181,,,,,,
35071,35026,35183,,,,,,
35073,35026,35190,,,,,,
35068,35025,35189,,,,,,
35072,35025,35191,,,,,,
35075,35029,35190,,,,,,
35077,35032,35192,,,,,,
35078,35032,35186,,,,,,
35072,35031,35191,,,,,,
35072,35033,35188,,,,,,
35068,35028,35190,,,,,,
35070,35027,35185,,,,,,
35069,35028,35179,,,,,,
35074,35026,35181,,,,,,
35076,35025,35189,,,,,,
35073,35029,35184,,,,,,
35069,35039,35187,,,,,,
35075,35036,35185,,,,,,
35068,35034,35190,,,,,,
35072,35032,35189,,,,,,
35070,35035,35190,,,,,,
35074,35032,35188,,,,,,
35072,35032,35183,,,,,,
35068,35030,35186,,,,,,
35073,35032,35187,,,,,,
35072,35029,35192,,,,,,
35073,35029,35191,,,,,,
35072,35032,35195,,,,,,
35073,35029,35189,,,,,,
35074,35027,35190,,,,,,
35077,35034,35185,,,,,,
35073,35037,35190,,,,,,
35070,35035,35187,,,,,,
35071,35030,35187,,,,,,
35069,35024,35182,,,,,,
35071,35026,35181,,,,,,
35071,35025,35184,,,,,,
35077,35029,35189,,,,,,
35067,35029,35184,,,,,,
35071,35031,35190,,,,,,
35072,35032,35194,,,,,,
35064,35029,35194,,,,,,
35069,35038,35186,,,,,,
35069,35032,35182,,,,,,
35072,35030,35185,,,,,,
35072,35028,35187,,,,,,
35066,35029,35190,,,,,,
35070,35037,35197,,,,,,
35075,35033,35186,,,,,,
35068,35035,35182,,,,,,
35069,35033,35188,,,,,,
35073,35033,35186,,,,,,
35070,35033,35189,,,,,,
35070,35035,35186,,,,,,
35071,35029,35179,,,,,,
35067,35027,35184,,,,,,
35073,35035,35182,,,,,,
35076,35024,35181,,,,,,
35076,35028,35185,,,,,,
35069,35018,35187,,,,,,
35067,35023,35188,,,,,,
35068,35027,35194,,,,,,
35072,35030,35194,,,,,,
35068,35024,35195,,,,,,
35074,35025,35189,,,,,,
35071,35030,35188,,,,,,
35070,35032,35184,,,,,,
35067,35029,35180,,,,,,
35071,35024,35180,,,,,,
35070,35030,35185,,,,,,
35070,35028,35183,,,,,,
35076,35033,35191,,,,,,
35077,35030,35189,,,,,,
35078,35031,35187,,,,,,
35075,35042,35183,,,,,,
35074,35032,35180,,,,,,
35075,35031,35179,,,,,,
35073,35025,35183,,,,,,
35069,35026,35187,,,,,,
35070,35026,35179,,,,,,
35070,35023,35184,,,,,,
35065,35032,35187,,,,,,
35067,35034,35190,,,,,,
35069,35033,35191,,,,,,
35074,35030,35194,,,,,,
35078,35029,35197,,,,,,
35069,35028,35192,,,,,,
35074,35033,35191,,,,,,
35079,35028,35184,,,,,,
35073,35028,35185,,,,,,
35068,35024,35181,,,,,,
35071,35032,35188,,,,,,
35069,35034,35188,,,,,,
35068,35034,35180,,,,,,
35071,35026,35181,,,,,,
35073,35026,35184,,,,,,
35070,35033,35180,,,,,,
35067,35030,35183,,,,,,
35072,35028,35185,,,,,,
35070,35027,35181,,,,,,
35072,35023,35180,,,,,,
35078,35025,35186,,,,,,
35074,35028,35192,,,,,,
35077,35032,35188,,,,,,
35069,35040,35191,,,,,,
35072,35031,35190,,,,,,
35071,35029,35188,,,,,,
35068,35023,35186,,,,,,
35071,35022,35181,,,,,,
35067,35022,35187,,,,,,
35068,35027,35191,,,,,,
