CONTEC DATA LOGGER,,,,,,,,
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1.49137E+15,"2017/04/05 15:20:26'000""000",10000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option,
Channel 1,1,0,0,0,10,-10,0,
Channel 2,2,1,0,0,10,-10,0,
Channel 3,3,2,0,0,10,-10,0,
Data,,,,,35398.1061,35358.7681,35532.8537,
35402,35362,35537,,,,,,
35400,35365,35534,,,,,,
35399,35358,35533,,,,,,
35401,35370,35529,,,,,,
35402,35364,35535,,,,,,
35404,35364,35539,,,,,,
35402,35357,35537,,,,,,
35401,35357,35530,,,,,,
35402,35355,35530,,,,,,
35401,35361,35535,,,,,,
35404,35361,35530,,,,,,
35402,35364,35537,,,,,,
35401,35362,35540,,,,,,
35400,35360,35540,,,,,,
35407,35362,35533,,,,,,
35401,35364,35540,,,,,,
35400,35371,35535,,,,,,
35404,35368,35532,,,,,,
35399,35368,35530,,,,,,
35400,35364,35522,,,,,,
35399,35366,35528,,,,,,
35396,35361,35532,,,,,,
35398,35362,35520,,,,,,
35396,35364,35531,,,,,,
35406,35361,35529,,,,,,
35402,35356,35528,,,,,,
35404,35362,35524,,,,,,
35402,35364,35527,,,,,,
35398,35363,35531,,,,,,
35400,35366,35534,,,,,,
35399,35360,35535,,,,,,
35401,35360,35532,,,,,,
35401,35369,35533,,,,,,
35404,35376,35530,,,,,,
35407,35367,35530,,,,,,
35403,35360,35532,,,,,,
35404,35356,35536,,,,,,
35401,35357,35537,,,,,,
35400,35357,35529,,,,,,
35402,35363,35527,,,,,,
35402,35366,35528,,,,,,
35402,35367,35529,,,,,,
35402,35365,35531,,,,,,
35402,35362,35528,,,,,,
35402,35365,35530,,,,,,
35395,35364,35536,,,,,,
35400,35363,35529,,,,,,
35403,35358,35534,,,,,,
35401,35352,35531,,,,,,
35403,35350,35534,,,,,,
35404,35361,35535,,,,,,
35393,35362,35538,,,,,,
35391,35361,35544,,,,,,
35400,35361,35539,,,,,,
35399,35361,35539,,,,,,
35401,35359,35532,,,,,,
35399,35366,35535,,,,,,
35401,35364,35534,,,,,,
35400,35372,35532,,,,,,
35405,35365,35532,,,,,,
35407,35362,35535,,,,,,
35400,35364,35540,,,,,,
35395,35365,35536,,,,,,
35398,35361,35529,,,,,,
35401,35362,35529,,,,,,
35404,35361,35533,,,,,,
35403,35371,35532,,,,,,
35399,35377,35531,,,,,,
35404,35373,35533,,,,,,
35404,35366,35532,,,,,,
35402,35364,35534,,,,,,
35401,35369,35533,,,,,,
35402,35359,35532,,,,,,
35407,35364,35537,,,,,,
35407,35370,35537,,,,,,
35403,35368,35539,,,,,,
35403,35376,35537,,,,,,
35403,35367,35540,,,,,,
35399,35365,35540,,,,,,
35402,35364,35540,,,,,,
35403,35359,35534,,,,,,
35400,35365,35537,,,,,,
35406,35361,35534,,,,,,
35405,35358,35533,,,,,,
35401,35367,35538,,,,,,
35395,35362,35538,,,,,,
35406,35359,35536,,,,,,
35404,35365,35541,,,,,,
35402,35360,35539,,,,,,
35401,35364,35536,,,,,,
35402,35363,35534,,,,,,
35402,35365,35536,,,,,,
35400,35362,35542,,,,,,
35404,35365,35534,,,,,,
35403,35360,35537,,,,,,
35406,35362,35537,,,,,,
35402,35363,35536,,,,,,
35404,35362,35527,,,,,,
35404,35362,35533,,,,,,
35400,35365,35530,,,,,,
35407,35362,35531,,,,,,
35398,35358,35530,,,,,,
35394,35365,35533,,,,,,
35392,35367,35532,,,,,,
35398,35360,35535,,,,,,
35398,35361,35535,,,,,,
35399,35354,35534,,,,,,
35401,35358,35535,,,,,,
35402,35360,35532,,,,,,
35402,35364,35533,,,,,,
35397,35364,35539,,,,,,
35402,35360,35539,,,,,,
35401,35363,35536,,,,,,
35402,35369,35534,,,,,,
35399,35372,35533,,,,,,
35402,35364,35532,,,,,,
35403,35367,35535,,,,,,
35402,35367,35539,,,,,,
35406,35369,35533,,,,,,
35403,35369,35535,,,,,,
35400,35370,35530,,,,,,
35397,35364,35532,,,,,,
35397,35361,35534,,,,,,
35406,35360,35532,,,,,,
35398,35361,35536,,,,,,
35398,35371,35534,,,,,,
35400,35366,35529,,,,,,
35398,35365,35530,,,,,,
35402,35358,35532,,,,,,
35399,35361,35532,,,,,,
35404,35355,35533,,,,,,
35400,35365,35533,,,,,,
35397,35364,35543,,,,,,
35398,35363,35540,,,,,,
35400,35361,35532,,,,,,
35392,35360,35538,,,,,,
35393,35357,35534,,,,,,
35404,35368,35540,,,,,,
35404,35367,35532,,,,,,
35400,35363,35535,,,,,,
35403,35364,35534,,,,,,
35403,35367,35531,,,,,,
35397,35359,35526,,,,,,
35398,35360,35530,,,,,,
35400,35365,35536,,,,,,
35405,35366,35533,,,,,,
35403,35364,35535,,,,,,
35400,35372,35530,,,,,,
35401,35367,35531,,,,,,
35408,35365,35536,,,,,,
35407,35368,35537,,,,,,
35410,35368,35534,,,,,,
35397,35362,35542,,,,,,
35400,35360,35545,,,,,,
35402,35360,35548,,,,,,
35399,35363,35545,,,,,,
35402,35364,35540,,,,,,
35404,35358,35541,,,,,,
35402,35364,35536,,,,,,
35396,35367,35535,,,,,,
35398,35362,35532,,,,,,
35397,35369,35530,,,,,,
35399,35366,35531,,,,,,
35396,35358,35530,,,,,,
35395,35364,35533,,,,,,
35399,35357,35536,,,,,,
35399,35360,35532,,,,,,
35399,35359,35533,,,,,,
35401,35362,35532,,,,,,
35402,35363,35534,,,,,,
35398,35362,35537,,,,,,
35404,35370,35541,,,,,,
35399,35362,35535,,,,,,
35404,35363,35530,,,,,,
35405,35364,35534,,,,,,
35404,35362,35539,,,,,,
35401,35370,35531,,,,,,
35401,35365,35535,,,,,,
35400,35367,35534,,,,,,
35402,35361,35528,,,,,,
35399,35365,35530,,,,,,
35402,35361,35525,,,,,,
35407,35365,35525,,,,,,
35399,35372,35530,,,,,,
35405,35375,35535,,,,,,
35403,35365,35536,,,,,,
35402,35357,35534,,,,,,
35398,35357,35530,,,,,,
35404,35359,35532,,,,,,
35400,35359,35530,,,,,,
35399,35369,35531,,,,,,
35396,35370,35535,,,,,,
35402,35363,35539,,,,,,
35398,35365,35536,,,,,,
35399,35363,35536,,,,,,
35401,35360,35536,,,,,,
35401,35360,35534,,,,,,
35405,35362,35532,,,,,,
35398,35365,35535,,,,,,
35399,35361,35533,,,,,,
35400,35359,35534,,,,,,
35397,35360,35533,,,,,,
35400,35357,35532,,,,,,
35400,35369,35536,,,,,,
35404,35370,35533,,,,,,
35400,35363,35532,,,,,,
35401,35367,35524,,,,,,
35404,35368,35530,,,,,,
35405,35368,35532,,,,,,
35402,35366,35531,,,,,,
35404,35363,35538,,,,,,
35403,35370,35538,,,,,,
35404,35369,35535,,,,,,
35399,35367,35536,,,,,,
35402,35366,35539,,,,,,
35397,35363,35532,,,,,,
35401,35360,35528,,,,,,
35401,35361,35532,,,,,,
35399,35365,35533,,,,,,
35399,35367,35532,,,,,,
35402,35362,35534,,,,,,
35401,35361,35535,,,,,,
35397,35368,35533,,,,,,
35394,35358,35532,,,,,,
35401,35365,35533,,,,,,
35400,35362,35539,,,,,,
35404,35366,35541,,,,,,
35402,35368,35540,,,,,,
35404,35370,35538,,,,,,
35402,35370,35532,,,,,,
35406,35369,35527,,,,,,
35401,35370,35532,,,,,,
35406,35366,35535,,,,,,
35401,35369,35540,,,,,,
35405,35372,35538,,,,,,
35409,35375,35534,,,,,,
35407,35368,35542,,,,,,
35401,35364,35535,,,,,,
35404,35365,35536,,,,,,
35399,35366,35531,,,,,,
35402,35365,35537,,,,,,
35406,35365,35534,,,,,,
35403,35367,35535,,,,,,
35403,35363,35532,,,,,,
35403,35372,35536,,,,,,
35406,35368,35532,,,,,,
35401,35361,35534,,,,,,
35406,35358,35528,,,,,,
35402,35364,35533,,,,,,
35400,35363,35539,,,,,,
35396,35364,35535,,,,,,
35401,35361,35536,,,,,,
35403,35365,35536,,,,,,
35401,35368,35536,,,,,,
35398,35372,35537,,,,,,
35406,35364,35534,,,,,,
35404,35366,35533,,,,,,
35406,35361,35537,,,,,,
35401,35359,35536,,,,,,
35402,35368,35545,,,,,,
35400,35363,35541,,,,,,
35398,35370,35540,,,,,,
35401,35376,35541,,,,,,
35405,35371,35538,,,,,,
35405,35359,35537,,,,,,
35402,35361,35539,,,,,,
35404,35357,35539,,,,,,
35402,35356,35534,,,,,,
35407,35356,35535,,,,,,
35406,35351,35532,,,,,,
35407,35356,35531,,,,,,
35403,35364,35529,,,,,,
35403,35368,35533,,,,,,
35400,35362,35539,,,,,,
35399,35366,35540,,,,,,
35400,35372,35535,,,,,,
35402,35365,35533,,,,,,
35402,35365,35540,,,,,,
35401,35365,35541,,,,,,
35396,35360,35534,,,,,,
35400,35360,35528,,,,,,
35405,35365,35533,,,,,,
35408,35370,35542,,,,,,
35412,35366,35535,,,,,,
35404,35360,35536,,,,,,
35400,35373,35531,,,,,,
35398,35375,35535,,,,,,
35395,35372,35537,,,,,,
35403,35365,35535,,,,,,
35399,35372,35537,,,,,,
35404,35363,35541,,,,,,
35401,35367,35539,,,,,,
35402,35365,35537,,,,,,
35404,35372,35542,,,,,,
35398,35369,35545,,,,,,
35400,35372,35543,,,,,,
35400,35365,35536,,,,,,
35403,35368,35539,,,,,,
35399,35362,35537,,,,,,
35399,35364,35540,,,,,,
35399,35368,35534,,,,,,
35404,35353,35537,,,,,,
35399,35359,35533,,,,,,
35397,35358,35532,,,,,,
35402,35370,35536,,,,,,
35401,35367,35529,,,,,,
35404,35367,35531,,,,,,
35399,35370,35531,,,,,,
35398,35374,35537,,,,,,
35405,35386,35536,,,,,,
35403,35374,35532,,,,,,
35401,35362,35539,,,,,,
35405,35363,35532,,,,,,
35398,35361,35535,,,,,,
35401,35369,35542,,,,,,
35398,35376,35540,,,,,,
35396,35365,35535,,,,,,
35397,35371,35533,,,,,,
35400,35369,35533,,,,,,
35403,35370,35535,,,,,,
35399,35372,35529,,,,,,
35402,35375,35537,,,,,,
35399,35372,35534,,,,,,
35403,35361,35536,,,,,,
35405,35371,35542,,,,,,
35404,35375,35541,,,,,,
35400,35368,35536,,,,,,
35397,35366,35532,,,,,,
35399,35364,35535,,,,,,
35402,35366,35533,,,,,,
35404,35364,35534,,,,,,
35401,35365,35539,,,,,,
35406,35364,35533,,,,,,
35400,35364,35538,,,,,,
35397,35362,35537,,,,,,
35400,35365,35535,,,,,,
35399,35358,35535,,,,,,
35398,35354,35534,,,,,,
35404,35370,35540,,,,,,
35405,35369,35545,,,,,,
35398,35356,35539,,,,,,
35406,35364,35544,,,,,,
35403,35372,35541,,,,,,
35404,35370,35535,,,,,,
35403,35374,35540,,,,,,
35401,35365,35532,,,,,,
35398,35362,35538,,,,,,
35404,35368,35540,,,,,,
35403,35363,35532,,,,,,
35400,35357,35533,,,,,,
35400,35361,35537,,,,,,
35397,35362,35535,,,,,,
35399,35360,35535,,,,,,
35403,35364,35538,,,,,,
35403,35361,35536,,,,,,
35400,35366,35537,,,,,,
35401,35364,35534,,,,,,
35405,35361,35537,,,,,,
35406,35360,35538,,,,,,
35400,35369,35537,,,,,,
35398,35367,35537,,,,,,
35399,35367,35537,,,,,,
35397,35365,35531,,,,,,
35403,35352,35531,,,,,,
35405,35366,35532,,,,,,
35408,35367,35532,,,,,,
35405,35365,35535,,,,,,
35404,35365,35542,,,,,,
35404,35370,35540,,,,,,
35402,35368,35540,,,,,,
35400,35366,35540,,,,,,
35396,35368,35537,,,,,,
35395,35360,35540,,,,,,
35400,35365,35540,,,,,,
35404,35373,35538,,,,,,
35403,35364,35540,,,,,,
35397,35367,35534,,,,,,
35402,35364,35537,,,,,,
35402,35369,35543,,,,,,
35400,35369,35539,,,,,,
35400,35370,35539,,,,,,
35402,35358,35540,,,,,,
35400,35353,35535,,,,,,
35404,35348,35530,,,,,,
35401,35353,35535,,,,,,
35400,35360,35530,,,,,,
35400,35358,35534,,,,,,
35401,35357,35543,,,,,,
35405,35358,35536,,,,,,
35401,35358,35533,,,,,,
35410,35363,35531,,,,,,
35402,35365,35537,,,,,,
35401,35367,35544,,,,,,
35403,35365,35543,,,,,,
35406,35362,35539,,,,,,
35401,35360,35537,,,,,,
35399,35361,35535,,,,,,
35403,35364,35532,,,,,,
35397,35364,35537,,,,,,
35399,35365,35535,,,,,,
35398,35364,35534,,,,,,
35403,35355,35531,,,,,,
35401,35365,35538,,,,,,
35401,35363,35540,,,,,,
35408,35361,35533,,,,,,
35404,35361,35532,,,,,,
35405,35360,35532,,,,,,
35401,35361,35539,,,,,,
35401,35361,35540,,,,,,
35399,35363,35537,,,,,,
35398,35367,35539,,,,,,
35400,35364,35534,,,,,,
35397,35364,35534,,,,,,
35402,35368,35532,,,,,,
35404,35370,35542,,,,,,
35406,35364,35543,,,,,,
35402,35368,35541,,,,,,
35401,35366,35542,,,,,,
35398,35362,35532,,,,,,
35399,35364,35541,,,,,,
35400,35366,35539,,,,,,
35401,35361,35541,,,,,,
35398,35363,35537,,,,,,
35400,35366,35538,,,,,,
35400,35364,35538,,,,,,
35405,35359,35531,,,,,,
35405,35357,35539,,,,,,
35399,35364,35542,,,,,,
35404,35357,35537,,,,,,
35401,35367,35544,,,,,,
35399,35362,35539,,,,,,
35403,35363,35545,,,,,,
35399,35366,35541,,,,,,
35404,35368,35539,,,,,,
35400,35367,35542,,,,,,
35400,35368,35531,,,,,,
35404,35369,35537,,,,,,
35402,35369,35540,,,,,,
35402,35365,35544,,,,,,
35402,35368,35537,,,,,,
35406,35362,35534,,,,,,
35404,35367,35537,,,,,,
35404,35364,35536,,,,,,
35400,35367,35532,,,,,,
35407,35369,35533,,,,,,
35404,35365,35532,,,,,,
35403,35368,35528,,,,,,
35407,35372,35528,,,,,,
35403,35373,35536,,,,,,
35403,35376,35539,,,,,,
35400,35380,35540,,,,,,
35404,35377,35539,,,,,,
35400,35377,35541,,,,,,
35403,35367,35546,,,,,,
35402,35372,35535,,,,,,
35401,35368,35540,,,,,,
35402,35364,35537,,,,,,
35400,35363,35536,,,,,,
35404,35362,35535,,,,,,
35405,35360,35529,,,,,,
35403,35360,35536,,,,,,
35408,35364,35535,,,,,,
35406,35356,35530,,,,,,
35404,35353,35534,,,,,,
35401,35359,35540,,,,,,
35404,35362,35535,,,,,,
35400,35362,35528,,,,,,
35402,35362,35534,,,,,,
35396,35363,35535,,,,,,
35403,35366,35537,,,,,,
35402,35363,35541,,,,,,
35406,35370,35538,,,,,,
35402,35369,35543,,,,,,
35404,35368,35539,,,,,,
35400,35373,35536,,,,,,
35398,35361,35529,,,,,,
35400,35366,35537,,,,,,
35399,35371,35541,,,,,,
35402,35367,35541,,,,,,
35406,35362,35539,,,,,,
35405,35361,35534,,,,,,
35401,35367,35535,,,,,,
35400,35360,35538,,,,,,
35402,35359,35537,,,,,,
35401,35360,35537,,,,,,
35404,35362,35537,,,,,,
35404,35360,35534,,,,,,
35400,35362,35533,,,,,,
35404,35362,35540,,,,,,
35403,35367,35542,,,,,,
35400,35367,35536,,,,,,
35401,35365,35540,,,,,,
35399,35361,35536,,,,,,
35400,35360,35540,,,,,,
35403,35356,35536,,,,,,
35399,35360,35535,,,,,,
35401,35361,35543,,,,,,
35400,35362,35540,,,,,,
35402,35373,35538,,,,,,
35400,35374,35537,,,,,,
35400,35368,35538,,,,,,
35405,35364,35541,,,,,,
35402,35364,35537,,,,,,
35399,35362,35533,,,,,,
35401,35360,35537,,,,,,
35407,35368,35539,,,,,,
35403,35367,35536,,,,,,
35398,35368,35532,,,,,,
35400,35367,35535,,,,,,
35398,35364,35536,,,,,,
35398,35370,35541,,,,,,
35398,35373,35536,,,,,,
35400,35367,35538,,,,,,
35397,35365,35539,,,,,,
35399,35365,35534,,,,,,
35397,35368,35540,,,,,,
35400,35366,35536,,,,,,
35401,35365,35535,,,,,,
35400,35357,35542,,,,,,
35400,35366,35539,,,,,,
35400,35365,35542,,,,,,
35400,35375,35538,,,,,,
35408,35365,35536,,,,,,
35399,35362,35539,,,,,,
35399,35361,35534,,,,,,
35401,35363,35530,,,,,,
35397,35363,35528,,,,,,
35396,35362,35537,,,,,,
35399,35370,35539,,,,,,
35402,35368,35540,,,,,,
35401,35364,35538,,,,,,
35401,35370,35536,,,,,,
35401,35368,35548,,,,,,
35399,35365,35538,,,,,,
35400,35367,35536,,,,,,
35402,35372,35542,,,,,,
35404,35370,35540,,,,,,
35402,35360,35540,,,,,,
35396,35357,35533,,,,,,
35398,35360,35536,,,,,,
35396,35362,35536,,,,,,
35400,35360,35532,,,,,,
35401,35360,35529,,,,,,
35398,35357,35532,,,,,,
35401,35360,35540,,,,,,
35403,35354,35538,,,,,,
35401,35356,35535,,,,,,
35403,35369,35533,,,,,,
35406,35359,35532,,,,,,
35406,35365,35538,,,,,,
35397,35360,35532,,,,,,
35400,35366,35543,,,,,,
35398,35364,35540,,,,,,
35401,35361,35539,,,,,,
35402,35356,35543,,,,,,
35401,35365,35540,,,,,,
35405,35369,35542,,,,,,
35398,35370,35541,,,,,,
35402,35369,35536,,,,,,
35404,35373,35543,,,,,,
35402,35370,35538,,,,,,
35401,35365,35543,,,,,,
35402,35355,35535,,,,,,
35404,35364,35539,,,,,,
35405,35364,35535,,,,,,
35404,35361,35528,,,,,,
35400,35363,35532,,,,,,
35403,35363,35528,,,,,,
35405,35370,35541,,,,,,
35403,35369,35532,,,,,,
35401,35361,35536,,,,,,
35399,35364,35535,,,,,,
35407,35368,35538,,,,,,
35402,35365,35538,,,,,,
35405,35372,35540,,,,,,
35406,35369,35535,,,,,,
35402,35366,35534,,,,,,
35401,35365,35534,,,,,,
35398,35365,35536,,,,,,
35402,35364,35532,,,,,,
35400,35358,35533,,,,,,
35401,35367,35536,,,,,,
35401,35360,35530,,,,,,
35401,35360,35532,,,,,,
35400,35360,35534,,,,,,
35397,35361,35533,,,,,,
35400,35357,35535,,,,,,
35402,35357,35529,,,,,,
35402,35362,35528,,,,,,
35404,35365,35535,,,,,,
35401,35364,35535,,,,,,
35399,35365,35531,,,,,,
35395,35360,35542,,,,,,
35401,35359,35541,,,,,,
35406,35368,35536,,,,,,
35404,35358,35535,,,,,,
35401,35358,35538,,,,,,
35401,35356,35536,,,,,,
35401,35363,35541,,,,,,
35399,35360,35538,,,,,,
35400,35367,35538,,,,,,
35403,35362,35541,,,,,,
35405,35360,35536,,,,,,
35401,35360,35529,,,,,,
35402,35362,35532,,,,,,
35401,35366,35537,,,,,,
35396,35366,35533,,,,,,
35404,35358,35535,,,,,,
35399,35353,35532,,,,,,
35402,35353,35539,,,,,,
35398,35359,35541,,,,,,
35401,35358,35546,,,,,,
35398,35361,35541,,,,,,
35399,35364,35538,,,,,,
35400,35368,35546,,,,,,
35406,35360,35543,,,,,,
35400,35354,35540,,,,,,
35400,35362,35539,,,,,,
35399,35364,35535,,,,,,
35402,35361,35539,,,,,,
35403,35356,35536,,,,,,
35405,35352,35529,,,,,,
35401,35353,35530,,,,,,
35397,35354,35528,,,,,,
35405,35357,35534,,,,,,
35403,35366,35527,,,,,,
35400,35353,35537,,,,,,
35400,35359,35535,,,,,,
35401,35361,35533,,,,,,
35400,35362,35534,,,,,,
35404,35361,35536,,,,,,
35406,35364,35545,,,,,,
35398,35359,35542,,,,,,
35401,35358,35538,,,,,,
35398,35364,35538,,,,,,
35402,35361,35543,,,,,,
35401,35364,35536,,,,,,
35399,35361,35537,,,,,,
35398,35360,35537,,,,,,
35397,35366,35538,,,,,,
35394,35364,35543,,,,,,
35401,35361,35537,,,,,,
35400,35357,35534,,,,,,
35403,35360,35535,,,,,,
35405,35353,35537,,,,,,
35403,35359,35537,,,,,,
35404,35362,35533,,,,,,
35402,35358,35532,,,,,,
35404,35361,35536,,,,,,
35405,35361,35540,,,,,,
35401,35357,35533,,,,,,
35397,35354,35538,,,,,,
35398,35356,35538,,,,,,
35404,35363,35533,,,,,,
35400,35356,35539,,,,,,
35401,35357,35534,,,,,,
35406,35354,35535,,,,,,
35404,35360,35535,,,,,,
35398,35353,35534,,,,,,
35401,35362,35538,,,,,,
35400,35365,35529,,,,,,
35402,35359,35530,,,,,,
35401,35363,35527,,,,,,
35398,35360,35530,,,,,,
35398,35355,35541,,,,,,
35395,35357,35544,,,,,,
35398,35363,35538,,,,,,
35399,35361,35539,,,,,,
35401,35353,35534,,,,,,
35399,35357,35533,,,,,,
35404,35359,35535,,,,,,
35403,35362,35533,,,,,,
35401,35365,35538,,,,,,
35396,35363,35540,,,,,,
35399,35360,35541,,,,,,
35400,35366,35536,,,,,,
35399,35358,35530,,,,,,
35398,35360,35532,,,,,,
35400,35361,35540,,,,,,
35401,35359,35539,,,,,,
35397,35361,35530,,,,,,
35401,35358,35532,,,,,,
35403,35356,35530,,,,,,
35402,35357,35532,,,,,,
35397,35358,35536,,,,,,
35397,35353,35533,,,,,,
35396,35354,35532,,,,,,
35395,35355,35533,,,,,,
35398,35355,35539,,,,,,
35404,35362,35537,,,,,,
35402,35356,35533,,,,,,
35397,35354,35537,,,,,,
35397,35362,35540,,,,,,
35400,35354,35533,,,,,,
35400,35356,35534,,,,,,
35402,35359,35532,,,,,,
35402,35354,35536,,,,,,
35404,35365,35534,,,,,,
35400,35358,35535,,,,,,
35408,35357,35537,,,,,,
35402,35360,35536,,,,,,
35401,35363,35533,,,,,,
35399,35359,35530,,,,,,
35400,35360,35530,,,,,,
35400,35347,35541,,,,,,
35398,35343,35540,,,,,,
35400,35348,35540,,,,,,
35402,35350,35535,,,,,,
35406,35354,35532,,,,,,
35403,35352,35527,,,,,,
35399,35351,35532,,,,,,
35403,35356,35534,,,,,,
35404,35362,35539,,,,,,
35401,35359,35540,,,,,,
35409,35357,35539,,,,,,
35404,35359,35540,,,,,,
35399,35358,35537,,,,,,
35397,35350,35535,,,,,,
35400,35357,35530,,,,,,
35399,35359,35538,,,,,,
35401,35358,35527,,,,,,
35401,35360,35535,,,,,,
35403,35360,35538,,,,,,
35402,35365,35532,,,,,,
35401,35357,35532,,,,,,
35402,35361,35534,,,,,,
35400,35349,35532,,,,,,
35403,35354,35536,,,,,,
35404,35355,35536,,,,,,
35396,35348,35526,,,,,,
35404,35356,35528,,,,,,
35402,35358,35538,,,,,,
35411,35354,35537,,,,,,
35404,35352,35536,,,,,,
35401,35356,35535,,,,,,
35404,35353,35531,,,,,,
35407,35349,35532,,,,,,
35402,35353,35540,,,,,,
35406,35357,35539,,,,,,
35406,35353,35534,,,,,,
35400,35362,35537,,,,,,
35405,35356,35536,,,,,,
35402,35355,35536,,,,,,
35399,35349,35535,,,,,,
35403,35354,35528,,,,,,
35401,35369,35533,,,,,,
35402,35366,35535,,,,,,
35406,35357,35535,,,,,,
35401,35356,35531,,,,,,
35402,35359,35530,,,,,,
35397,35358,35528,,,,,,
35399,35353,35530,,,,,,
35404,35354,35532,,,,,,
35403,35357,35528,,,,,,
35402,35361,35528,,,,,,
35402,35360,35532,,,,,,
35403,35362,35529,,,,,,
35398,35355,35532,,,,,,
35409,35354,35532,,,,,,
35403,35358,35533,,,,,,
35399,35357,35524,,,,,,
35400,35346,35527,,,,,,
35401,35350,35534,,,,,,
35402,35346,35532,,,,,,
35404,35345,35523,,,,,,
35404,35347,35530,,,,,,
35412,35357,35532,,,,,,
35404,35360,35528,,,,,,
35404,35350,35531,,,,,,
35401,35358,35532,,,,,,
35401,35357,35529,,,,,,
35401,35352,35537,,,,,,
35401,35356,35533,,,,,,
35400,35356,35533,,,,,,
35398,35362,35535,,,,,,
35400,35363,35531,,,,,,
35404,35359,35531,,,,,,
35399,35356,35532,,,,,,
35403,35359,35529,,,,,,
35395,35351,35529,,,,,,
35400,35356,35530,,,,,,
35405,35356,35530,,,,,,
35403,35363,35527,,,,,,
35399,35356,35530,,,,,,
35400,35353,35526,,,,,,
35403,35355,35529,,,,,,
35400,35353,35532,,,,,,
35403,35352,35530,,,,,,
35405,35354,35528,,,,,,
35401,35356,35528,,,,,,
35405,35352,35530,,,,,,
35400,35355,35531,,,,,,
35400,35356,35527,,,,,,
35400,35359,35524,,,,,,
35399,35362,35529,,,,,,
35397,35360,35535,,,,,,
35397,35358,35534,,,,,,
35400,35364,35537,,,,,,
35399,35371,35535,,,,,,
35398,35363,35530,,,,,,
35395,35360,35532,,,,,,
35396,35362,35535,,,,,,
35397,35352,35534,,,,,,
35396,35359,35527,,,,,,
35401,35354,35536,,,,,,
35398,35355,35528,,,,,,
35402,35353,35537,,,,,,
35401,35352,35530,,,,,,
35401,35356,35529,,,,,,
35405,35347,35530,,,,,,
35405,35356,35532,,,,,,
35399,35351,35536,,,,,,
35400,35356,35531,,,,,,
35399,35353,35530,,,,,,
35399,35361,35534,,,,,,
35402,35364,35531,,,,,,
35403,35362,35532,,,,,,
35404,35362,35533,,,,,,
35405,35368,35536,,,,,,
35403,35356,35533,,,,,,
35400,35348,35526,,,,,,
35400,35353,35528,,,,,,
35402,35353,35530,,,,,,
35400,35358,35528,,,,,,
35400,35354,35533,,,,,,
35396,35358,35535,,,,,,
35397,35358,35531,,,,,,
35402,35365,35529,,,,,,
35407,35359,35525,,,,,,
35402,35359,35533,,,,,,
35404,35356,35532,,,,,,
35405,35359,35526,,,,,,
35402,35368,35527,,,,,,
35400,35367,35536,,,,,,
35398,35362,35535,,,,,,
35398,35356,35528,,,,,,
35399,35360,35535,,,,,,
35402,35360,35528,,,,,,
35401,35364,35532,,,,,,
35402,35360,35528,,,,,,
35403,35358,35532,,,,,,
35399,35358,35529,,,,,,
35397,35353,35532,,,,,,
35398,35343,35529,,,,,,
35395,35345,35526,,,,,,
35400,35352,35524,,,,,,
35399,35357,35526,,,,,,
35402,35363,35538,,,,,,
35398,35363,35536,,,,,,
35404,35359,35542,,,,,,
35400,35356,35536,,,,,,
35401,35356,35540,,,,,,
35400,35353,35537,,,,,,
35398,35357,35532,,,,,,
35398,35356,35534,,,,,,
35399,35362,35533,,,,,,
35399,35356,35527,,,,,,
35396,35357,35530,,,,,,
35399,35353,35532,,,,,,
35402,35351,35531,,,,,,
35404,35363,35532,,,,,,
35400,35354,35526,,,,,,
35404,35351,35530,,,,,,
35399,35354,35531,,,,,,
35397,35356,35536,,,,,,
35399,35351,35529,,,,,,
35401,35355,35529,,,,,,
35400,35354,35532,,,,,,
35401,35354,35536,,,,,,
35403,35356,35536,,,,,,
35400,35356,35534,,,,,,
35401,35356,35533,,,,,,
35399,35356,35532,,,,,,
35397,35357,35531,,,,,,
35396,35358,35535,,,,,,
35398,35353,35535,,,,,,
35398,35347,35535,,,,,,
35394,35349,35535,,,,,,
35395,35354,35527,,,,,,
35396,35353,35524,,,,,,
35402,35351,35527,,,,,,
35400,35352,35529,,,,,,
35402,35360,35532,,,,,,
35400,35361,35529,,,,,,
35398,35361,35530,,,,,,
35393,35370,35534,,,,,,
35392,35361,35530,,,,,,
35397,35363,35526,,,,,,
35400,35360,35529,,,,,,
35400,35352,35534,,,,,,
35402,35361,35528,,,,,,
35401,35353,35535,,,,,,
35403,35352,35533,,,,,,
35401,35356,35540,,,,,,
35405,35353,35539,,,,,,
35401,35356,35539,,,,,,
35406,35359,35538,,,,,,
35402,35356,35533,,,,,,
35401,35356,35540,,,,,,
35399,35361,35533,,,,,,
35394,35366,35535,,,,,,
35400,35358,35532,,,,,,
35403,35356,35536,,,,,,
35402,35357,35527,,,,,,
35399,35356,35535,,,,,,
35402,35360,35532,,,,,,
35401,35360,35530,,,,,,
35401,35362,35528,,,,,,
35405,35360,35527,,,,,,
35401,35355,35524,,,,,,
35397,35354,35525,,,,,,
35403,35356,35528,,,,,,
35403,35356,35530,,,,,,
35395,35358,35535,,,,,,
35399,35367,35528,,,,,,
